id_registro;archivo_generado;archivo_base;id_hablante_base;genero_base;tipo_splicing;manipulado;indice_ventana;inicio_ventana_s;fin_ventana_s;etiqueta;solape_manipulacion_s;mfcc_1_mean;mfcc_1_std;mfcc_2_mean;mfcc_2_std;mfcc_3_mean;mfcc_3_std;mfcc_4_mean;mfcc_4_std;mfcc_5_mean;mfcc_5_std;mfcc_6_mean;mfcc_6_std;mfcc_7_mean;mfcc_7_std;mfcc_8_mean;mfcc_8_std;mfcc_9_mean;mfcc_9_std;mfcc_10_mean;mfcc_10_std;mfcc_11_mean;mfcc_11_std;mfcc_12_mean;mfcc_12_std;mfcc_13_mean;mfcc_13_std;rms_mean;rms_std;zcr_mean;zcr_std;spectral_centroid_mean;spectral_centroid_std;spectral_bandwidth_mean;spectral_bandwidth_std;spectral_rolloff_mean;spectral_rolloff_std;delta_prev_mfcc_1_mean;delta_next_mfcc_1_mean;delta_prev_mfcc_1_std;delta_next_mfcc_1_std;delta_prev_mfcc_2_mean;delta_next_mfcc_2_mean;delta_prev_mfcc_2_std;delta_next_mfcc_2_std;delta_prev_mfcc_3_mean;delta_next_mfcc_3_mean;delta_prev_mfcc_3_std;delta_next_mfcc_3_std;delta_prev_mfcc_4_mean;delta_next_mfcc_4_mean;delta_prev_mfcc_4_std;delta_next_mfcc_4_std;delta_prev_mfcc_5_mean;delta_next_mfcc_5_mean;delta_prev_mfcc_5_std;delta_next_mfcc_5_std;delta_prev_mfcc_6_mean;delta_next_mfcc_6_mean;delta_prev_mfcc_6_std;delta_next_mfcc_6_std;delta_prev_mfcc_7_mean;delta_next_mfcc_7_mean;delta_prev_mfcc_7_std;delta_next_mfcc_7_std;delta_prev_mfcc_8_mean;delta_next_mfcc_8_mean;delta_prev_mfcc_8_std;delta_next_mfcc_8_std;delta_prev_mfcc_9_mean;delta_next_mfcc_9_mean;delta_prev_mfcc_9_std;delta_next_mfcc_9_std;delta_prev_mfcc_10_mean;delta_next_mfcc_10_mean;delta_prev_mfcc_10_std;delta_next_mfcc_10_std;delta_prev_mfcc_11_mean;delta_next_mfcc_11_mean;delta_prev_mfcc_11_std;delta_next_mfcc_11_std;delta_prev_mfcc_12_mean;delta_next_mfcc_12_mean;delta_prev_mfcc_12_std;delta_next_mfcc_12_std;delta_prev_mfcc_13_mean;delta_next_mfcc_13_mean;delta_prev_mfcc_13_std;delta_next_mfcc_13_std;delta_prev_rms_mean;delta_next_rms_mean;delta_prev_rms_std;delta_next_rms_std;delta_prev_zcr_mean;delta_next_zcr_mean;delta_prev_zcr_std;delta_next_zcr_std;delta_prev_spectral_centroid_mean;delta_next_spectral_centroid_mean;delta_prev_spectral_centroid_std;delta_next_spectral_centroid_std;delta_prev_spectral_bandwidth_mean;delta_next_spectral_bandwidth_mean;delta_prev_spectral_bandwidth_std;delta_next_spectral_bandwidth_std;delta_prev_spectral_rolloff_mean;delta_next_spectral_rolloff_mean;delta_prev_spectral_rolloff_std;delta_next_spectral_rolloff_std;centro_ventana_s;etiqueta_borde
H006_8297_clean;H006_8297_clean.wav;H006_8297;8297;;none;0;0;0.0;1.0;0;0.0;-248.04537963867188;117.2018585205078;77.63179016113281;35.544822692871094;-11.742937088012695;18.68495178222656;19.35978507995605;15.834569931030272;1.014720797538757;10.74850368499756;-10.212043762207031;9.360417366027832;-13.197816848754885;11.107402801513672;-4.945458889007568;7.790718078613281;-3.194877862930298;11.067597389221191;6.2126312255859375;12.282126426696776;-16.514404296875;6.405365467071533;-1.844133138656616;9.656176567077637;-9.335127830505373;8.244701385498047;0.0699523091316223;0.0740974992513656;0.154754638671875;0.0935786539092429;1834.9330584592956;743.6530746124095;1704.975932789299;293.0095044292479;3587.158203125;1498.495121903064;0.0;54.205596923828125;0.0;13.18340301513672;0.0;39.640907287597656;0.0;13.96734619140625;0.0;0.7488155364990234;0.0;5.590309143066406;0.0;0.9631519317626952;0.0;4.822971343994141;0.0;6.6762906312942505;0.0;4.4035234451293945;0.0;10.235950350761414;0.0;8.035971641540527;0.0;0.3003950119018554;0.0;3.1786117553710938;0.0;7.509853839874268;0.0;14.84194564819336;0.0;0.0088567733764648;0.0;3.887944221496582;0.0;7.243774652481079;0.0;2.591411590576172;0.0;3.769110679626465;0.0;4.108616352081299;0.0;6.713176012039185;0.0;2.9089789390563965;0.0;7.104683876037598;0.0;2.2519302368164062;0.0;0.0557709336280822;0.0;0.0210233442485332;0.0;0.079254150390625;0.0;0.0469877961100752;0.0;595.0733977582001;0.0;79.59106079867797;0.0;287.4183006193266;0.0;130.94797649688553;0.0;1091.30859375;0.0;152.47456737292578;0.5;0
H006_8297_clean;H006_8297_clean.wav;H006_8297;8297;;none;0;1;0.5;1.5;0;0.0;-193.83978271484372;104.0184555053711;117.27269744873048;49.512168884277344;-12.49175262451172;24.27526092529297;20.32293701171875;20.65754127502441;7.691011428833008;15.152027130126951;0.0239065885543823;17.39638900756836;-13.498211860656738;14.286014556884766;-12.455312728881836;22.63266372680664;-3.2037346363067627;14.955541610717772;-1.0311434268951416;14.87353801727295;-12.745293617248535;10.513981819152832;-8.5573091506958;6.74719762802124;-16.43981170654297;5.992771148681641;0.1257232427597046;0.0530741550028324;0.07550048828125;0.0465908577991676;1239.8596607010952;664.0620138137315;1417.557632169972;423.9574809261334;2495.849609375;1346.0205545301385;54.205596923828125;1.337249755859375;13.18340301513672;17.964439392089844;39.640907287597656;7.945930480957031;13.96734619140625;9.478443145751951;0.7488155364990234;9.99332046508789;5.590309143066406;1.7859554290771484;0.9631519317626952;0.3463172912597656;4.822971343994141;1.8195552825927732;6.6762906312942505;4.003721237182617;4.4035234451293945;0.6345853805541992;10.235950350761414;5.9722806215286255;8.035971641540527;3.519015312194824;0.3003950119018554;1.3424482345581057;3.1786117553710938;0.6163005828857422;7.509853839874268;1.7324142456054688;14.84194564819336;0.298919677734375;0.0088567733764648;2.2063634395599365;3.887944221496582;1.9907093048095703;7.243774652481079;3.2020480632781982;2.591411590576172;1.2822952270507812;3.769110679626465;5.258594512939453;4.108616352081299;1.615400314331055;6.713176012039185;8.388752460479736;2.9089789390563965;4.499269008636475;7.104683876037598;1.016401290893555;2.2519302368164062;3.945268630981445;0.0557709336280822;0.0207269415259361;0.0210233442485332;0.0055343843996524;0.079254150390625;0.0235443115234375;0.0469877961100752;0.0269111947646533;595.0733977582001;133.58822184317364;79.59106079867797;189.81824059600007;287.4183006193266;57.126388208007256;130.94797649688553;63.8304810291761;1091.30859375;108.3984375;152.47456737292578;255.50456100033512;1.0;0
H006_8297_clean;H006_8297_clean.wav;H006_8297;8297;;none;0;2;1.0;2.0;0;0.0;-195.17703247070312;86.05401611328125;125.2186279296875;58.9906120300293;-22.48507308959961;26.06121635437012;19.976619720458984;18.83798599243164;3.687290191650391;15.786612510681152;5.996187210083008;13.877373695373535;-12.155763626098633;13.669713973999023;-14.187726974487305;22.333744049072266;-0.9973711967468262;12.964832305908203;-4.23319149017334;13.591242790222168;-7.486699104309082;12.129382133483888;-0.1685566902160644;11.246466636657717;-15.423410415649414;9.938039779663086;0.1049963012337684;0.0475397706031799;0.0990447998046875;0.073502052563821;1373.4478825442689;853.8802544097316;1360.4312439619648;487.7879619553095;2604.248046875;1601.5251155304734;1.337249755859375;10.525985717773438;17.964439392089844;21.14459228515625;7.945930480957031;3.757888793945313;9.478443145751951;14.877010345458984;9.99332046508789;7.090696334838867;1.7859554290771484;2.060741424560547;0.3463172912597656;24.382007598876957;1.8195552825927732;13.63565444946289;4.003721237182617;0.6409032344818115;0.6345853805541992;1.5011816024780271;5.9722806215286255;15.260475158691406;3.519015312194824;5.580653190612793;1.3424482345581057;6.626659393310547;0.6163005828857422;1.3194169998168943;1.7324142456054688;7.885135173797607;0.298919677734375;11.450746536254885;2.2063634395599365;9.117618083953856;1.9907093048095703;3.336156845092773;3.2020480632781982;2.238711357116699;1.2822952270507812;0.4696788787841797;5.258594512939453;6.1511335372924805;1.615400314331055;0.765711784362793;8.388752460479736;0.7016246318817139;4.499269008636475;0.4513502120971679;1.016401290893555;2.2780275344848637;3.945268630981445;2.4284372329711914;0.0207269415259361;0.004097081720829;0.0055343843996524;0.0115539208054542;0.0235443115234375;0.02313232421875;0.0269111947646533;0.0249452219486718;133.58822184317364;125.78458212984197;189.81824059600007;146.24694599057534;57.126388208007256;51.57547310591099;63.8304810291761;69.43964082319798;108.3984375;166.9921875;255.50456100033512;212.7578066297592;1.5;0
H006_8297_clean;H006_8297_clean.wav;H006_8297;8297;;none;0;3;1.5;2.5;0;0.0;-205.70301818847656;107.1986083984375;121.4607391357422;44.11360168457031;-15.394376754760742;28.121957778930664;44.35862731933594;32.47364044189453;3.046386957168579;14.285430908203123;-9.264287948608398;19.458026885986328;-5.529104232788086;14.989130973815918;-6.302591800689697;10.882997512817385;-10.114989280700684;9.62867546081543;-6.471902847290039;13.121563911437988;-13.637832641601562;12.89509391784668;0.5330679416656494;11.697816848754885;-13.14538288116455;12.366477012634276;0.1008992195129394;0.0359858497977256;0.0759124755859375;0.0485568306151491;1247.6633004144269;707.6333084191563;1308.8557708560538;418.3483211321116;2437.255859375;1388.7673089007142;10.525985717773438;13.722061157226562;21.14459228515625;26.24243927001953;3.757888793945313;45.62892150878906;14.877010345458984;28.588790893554688;7.090696334838867;15.459247589111328;2.060741424560547;0.490518569946289;24.382007598876957;2.310161590576172;13.63565444946289;3.0264549255371094;0.6409032344818115;0.531090497970581;1.5011816024780271;2.839640617370605;15.260475158691406;3.993373394012451;5.580653190612793;2.535572052001953;6.626659393310547;8.308710098266602;1.3194169998168943;1.4564580917358398;7.885135173797607;1.336045742034912;11.450746536254885;0.4213161468505859;9.117618083953856;0.9431791305541992;3.336156845092773;1.2867231369018557;2.238711357116699;2.579221725463867;0.4696788787841797;3.72594165802002;6.1511335372924805;0.0271015167236328;0.765711784362793;0.1828231811523437;0.7016246318817139;3.4889891147613525;0.4513502120971679;1.8764467239379885;2.2780275344848637;1.5814552307128906;2.4284372329711914;3.1619443893432617;0.004097081720829;0.0162060186266899;0.0115539208054542;0.0029999986290931;0.02313232421875;0.07977294921875;0.0249452219486718;0.1102252155666605;125.78458212984197;748.726091358172;146.24694599057534;709.2923041400875;51.57547310591099;225.770620434108;69.43964082319798;0.7072298497587894;166.9921875;1132.8125;212.7578066297592;589.762279423617;2.0;0
H006_8297_clean;H006_8297_clean.wav;H006_8297;8297;;none;0;4;2.0;3.0;0;0.0;-191.98095703125;80.95616912841797;75.83181762695312;72.702392578125;0.0648708343505859;28.612476348876957;42.048465728759766;35.50009536743164;2.515296459197998;11.44579029083252;-5.270914554595947;21.99359893798828;-13.837814331054688;13.532672882080078;-7.638637542724609;10.461681365966797;-9.171810150146484;8.341952323913574;-9.051124572753906;9.395622253417969;-13.664934158325195;12.712270736694336;-2.955921173095703;9.821370124816896;-11.56392765045166;9.204532623291016;0.0846932008862495;0.0329858511686325;0.1556854248046875;0.1587820461818097;1996.3893917725989;1416.9256125592435;1534.6263912901618;419.0555509818704;3570.068359375;1978.5295883243311;13.722061157226562;9.673110961914062;26.24243927001953;6.827560424804688;45.62892150878906;8.243728637695312;28.588790893554688;0.5249710083007812;15.459247589111328;12.473885536193848;0.490518569946289;0.1750774383544922;2.310161590576172;24.263959884643555;3.0264549255371094;12.825021743774414;0.531090497970581;11.424481868743896;2.839640617370605;6.681092262268066;3.993373394012451;12.13246488571167;2.535572052001953;9.40621280670166;8.308710098266602;3.3148155212402344;1.4564580917358398;2.525392532348633;1.336045742034912;4.988253593444824;0.4213161468505859;2.519564628601074;0.9431791305541992;3.421109199523926;1.2867231369018557;1.8092937469482424;2.579221725463867;2.965686798095703;3.72594165802002;0.1950111389160156;0.0271015167236328;3.968893051147461;0.1828231811523437;4.702564239501953;3.4889891147613525;0.157604694366455;1.8764467239379885;2.4824929237365723;1.5814552307128906;3.6742935180664062;3.1619443893432617;1.5867152214050293;0.0162060186266899;0.0017805248498916;0.0029999986290931;0.0011213421821594;0.07977294921875;0.00042724609375;0.1102252155666605;0.0042788761499053;748.726091358172;136.88509963043907;709.2923041400875;32.31838758424101;225.770620434108;55.86909668574504;0.7072298497587894;22.72771018138593;1132.8125;286.376953125;589.762279423617;95.12028428536132;2.5;0
H006_8297_clean;H006_8297_clean.wav;H006_8297;8297;;none;0;5;2.5;3.5;0;0.0;-201.6540679931641;87.78372955322266;84.07554626464844;72.17742156982422;12.538756370544434;28.787553787231445;17.78450584411621;22.675073623657227;-8.909185409545898;18.126882553100582;6.861550331115723;12.58738613128662;-10.522998809814451;16.05806541442871;-12.626891136169434;12.981245994567873;-12.59291934967041;10.151246070861816;-6.085437774658203;9.200611114501951;-17.633827209472656;17.41483497619629;-2.798316478729248;7.338877201080322;-15.238221168518066;7.617817401885986;0.0829126760363578;0.0341071933507919;0.1552581787109375;0.1630609223317151;1859.50429214216;1384.6072249750027;1590.4954879759068;396.3278408004844;3283.69140625;2073.6498726096925;9.673110961914062;12.493545532226562;6.827560424804688;14.065826416015623;8.243728637695312;48.23817443847656;0.5249710083007812;33.51788711547852;12.473885536193848;20.263139724731445;0.1750774383544922;1.562469482421875;24.263959884643555;1.5884933471679688;12.825021743774414;4.772153854370117;11.424481868743896;3.576587677001953;6.681092262268066;7.464725494384766;12.13246488571167;1.8069438934326167;9.40621280670166;1.2208747863769531;3.3148155212402344;4.527736663818359;2.525392532348633;3.372799873352051;4.988253593444824;2.413930892944336;2.519564628601074;1.7359647750854492;3.421109199523926;1.5914802551269531;1.8092937469482424;1.5211782455444336;2.965686798095703;8.461742639541626;0.1950111389160156;3.449131965637207;3.968893051147461;0.9735221862792968;4.702564239501953;0.5207729339599609;0.157604694366455;0.9635438919067384;2.4824929237365723;0.5868926048278809;3.6742935180664062;3.407050132751465;1.5867152214050293;4.989726543426514;0.0017805248498916;0.0072728469967842;0.0011213421821594;0.0002257414162158;0.00042724609375;0.09576416015625;0.0042788761499053;0.1049201883511396;136.88509963043907;737.0250045687151;32.31838758424101;696.656060109731;55.86909668574504;282.8276337471264;22.72771018138593;7.256501527944238;286.376953125;1258.7890625;95.12028428536132;650.0261337694649;3.0;0
H006_8297_clean;H006_8297_clean.wav;H006_8297;8297;;none;0;6;3.0;4.0;0;0.0;-214.14761352539065;73.71790313720703;132.313720703125;38.6595344543457;-7.724383354187012;30.35002326965332;16.196012496948242;17.90291976928711;-12.485773086547852;25.59160804748535;8.66849422454834;11.366511344909668;-5.995262145996094;12.68526554107666;-15.04082202911377;14.71721076965332;-14.184399604797363;8.630067825317383;2.376304864883423;12.64974308013916;-18.607349395751957;16.894062042236328;-3.7618603706359854;6.751984596252441;-18.64527130126953;12.6075439453125;0.090185523033142;0.0343329347670078;0.0594940185546875;0.0581407339805754;1122.4792875734447;687.9511648652717;1307.6678542287805;403.5843423284287;2024.90234375;1423.6237388402276;12.493545532226562;144.18099975585938;14.065826416015623;95.2652359008789;48.23817443847656;25.57329559326172;33.51788711547852;6.6093597412109375;20.263139724731445;10.91359806060791;1.562469482421875;6.981784820556641;1.5884933471679688;13.821050643920898;4.772153854370117;5.008663177490234;3.576587677001953;9.031140327453612;7.464725494384766;4.006370544433594;1.8069438934326167;3.5345468521118164;1.2208747863769531;0.4601497650146484;4.527736663818359;5.89000129699707;3.372799873352051;3.037337303161621;2.413930892944336;0.2781476974487304;1.7359647750854492;3.349782943725586;1.5914802551269531;14.598396062850952;1.5211782455444336;2.2349634170532227;8.461742639541626;10.272611379623411;3.449131965637207;0.1683692932128906;0.9735221862792968;12.33212661743164;0.5207729339599609;7.536252021789551;0.9635438919067384;4.480044841766357;0.5868926048278809;1.2217402458190918;3.407050132751465;2.6008167266845703;4.989726543426514;0.4804182052612304;0.0072728469967842;0.048674426972866;0.0002257414162158;0.0116702653467655;0.09576416015625;0.0418548583984375;0.1049201883511396;0.0013236007396895;737.0250045687151;223.8105700262752;696.656060109731;19.030925938006703;282.8276337471264;15.36543992813722;7.256501527944238;8.002365417874898;1258.7890625;346.6796875;650.0261337694649;68.052358680417;3.5;0
H006_8297_clean;H006_8297_clean.wav;H006_8297;8297;;none;0;7;3.5;4.5;0;0.0;-358.32861328125;168.98313903808594;106.74042510986328;45.26889419555664;-18.63798141479492;23.36823844909668;2.374961853027344;22.911582946777344;-3.4546327590942383;21.58523750305176;5.133947372436523;11.826661109924316;-11.885263442993164;9.64792823791504;-14.76267433166504;11.367427825927734;0.4139964580535888;10.865031242370604;12.648916244506836;12.81811237335205;-6.2752227783203125;9.357810020446776;-8.241905212402344;7.973724842071533;-16.04445457458496;13.08796215057373;0.041511096060276;0.0460032001137733;0.101348876953125;0.0568171332408859;1346.28985759972;668.920238927265;1323.0332941569177;411.5867077463036;2371.58203125;1355.5713801598106;144.18099975585938;0.09063720703125;95.2652359008789;9.37677001953125;25.57329559326172;14.723129272460938;6.6093597412109375;2.453350067138672;10.91359806060791;14.791143417358398;6.981784820556641;4.595951080322266;13.821050643920898;4.13126003742218;5.008663177490234;4.825471878051758;9.031140327453612;1.4650764465332031;4.006370544433594;4.978826522827148;3.5345468521118164;3.5525155067443848;0.4601497650146484;0.0631361007690429;5.89000129699707;2.0324478149414062;3.037337303161621;0.7479057312011719;0.2781476974487304;0.6996192932128906;3.349782943725586;2.037517547607422;14.598396062850952;0.8975292444229126;2.2349634170532227;4.155203819274902;10.272611379623411;3.8208084106445312;0.1683692932128906;0.7791204452514648;12.33212661743164;0.8671741485595703;7.536252021789551;0.8291349411010742;4.480044841766357;1.8117189407348635;1.2217402458190918;0.0439190864562988;2.6008167266845703;3.081857681274414;0.4804182052612304;6.562735080718994;0.048674426972866;0.0044708102941513;0.0116702653467655;0.0141947194933891;0.0418548583984375;0.04083251953125;0.0013236007396895;0.0465453902852961;223.8105700262752;195.5030300949752;19.030925938006703;105.531223705269;15.36543992813722;186.03191920213567;8.002365417874898;72.69389805706896;346.6796875;524.658203125;68.052358680417;166.74295237097658;4.0;0
H006_8297_clean;H006_8297_clean.wav;H006_8297;8297;;none;0;8;4.0;5.0;0;0.0;-358.41925048828125;178.3599090576172;92.01729583740234;47.72224426269531;-3.846837997436523;27.964189529418945;-1.7562981843948364;18.086111068725582;-4.919709205627441;16.60641098022461;1.581431865692139;11.88979721069336;-9.852815628051758;10.395833969116213;-15.46229362487793;13.404945373535156;-0.4835327863693237;15.020235061645508;8.828107833862305;13.597232818603516;-7.142396926879883;10.186944961547852;-6.4301862716674805;8.017643928527832;-12.962596893310549;6.525227069854736;0.0459819063544273;0.0601979196071624;0.142181396484375;0.103362523526182;1541.792887694695;774.451462632534;1509.0652133590534;484.2806058033725;2896.240234375;1522.3143325307872;0.09063720703125;150.11013793945312;9.37677001953125;44.99867248535156;14.723129272460938;6.320243835449219;2.453350067138672;15.282722473144531;14.791143417358398;14.149791717529297;4.595951080322266;10.133871078491213;4.13126003742218;19.919557690620422;4.825471878051758;3.105077743530273;1.4650764465332031;9.648914337158203;4.978826522827148;4.668603897094727;3.5525155067443848;3.430635929107666;0.0631361007690429;0.9890270233154296;2.0324478149414062;1.9672203063964844;0.7479057312011719;0.6389694213867188;0.6996192932128906;5.512399673461914;2.037517547607422;1.118059158325195;0.8975292444229126;14.759163975715635;4.155203819274902;1.333420753479004;3.8208084106445312;11.369950532913208;0.7791204452514648;7.132784366607666;0.8671741485595703;6.980718612670898;0.8291349411010742;3.237236499786377;1.8117189407348635;4.504686117172241;0.0439190864562988;3.277728080749512;3.081857681274414;0.3703765869140625;6.562735080718994;2.3174023628234863;0.0044708102941513;0.0574857369065284;0.0141947194933891;0.0110597275197505;0.04083251953125;0.0013580322265625;0.0465453902852961;0.0264664624447271;195.5030300949752;188.0950543447877;105.531223705269;392.3929599824485;186.03191920213567;95.35104171267903;72.69389805706896;59.530749855216754;524.658203125;472.16796875;166.74295237097658;347.33961565922846;4.5;0
H006_8297_clean;H006_8297_clean.wav;H006_8297;8297;;none;0;9;4.5;5.5;0;0.0;-208.30911254882807;133.36123657226562;98.33753967285156;63.00496673583984;10.302953720092772;38.09806060791016;18.163259506225582;21.19118881225586;-14.568623542785645;21.275014877319336;5.012067794799805;12.878824234008787;-11.820035934448242;11.03480339050293;-20.974693298339844;14.523004531860352;-15.24269676208496;13.686814308166504;-2.5418426990509038;6.46444845199585;-14.12311553955078;6.949708461761475;-1.9255001544952397;11.295372009277344;-12.592220306396484;8.842629432678223;0.1034676432609558;0.0491381920874118;0.1408233642578125;0.1298289859709092;1729.8879420394828;1166.8444226149825;1604.4162550717324;543.8113556585893;3368.408203125;1869.653948190016;150.11013793945312;19.613250732421875;44.99867248535156;44.04931640625;6.320243835449219;31.593093872070312;15.282722473144531;8.713787078857422;14.149791717529297;18.130183219909668;10.133871078491213;10.252307891845703;19.919557690620422;1.0801277160644531;3.105077743530273;2.6982784271240234;9.648914337158203;2.86221981048584;4.668603897094727;1.9334888458251955;3.430635929107666;6.489330291748047;0.9890270233154296;2.66481876373291;1.9672203063964844;4.1944122314453125;0.6389694213867188;4.811266899108887;5.512399673461914;4.236698150634766;1.118059158325195;3.229595184326172;14.759163975715635;5.571270942687988;1.333420753479004;3.749897956848145;11.369950532913208;3.962344884872437;7.132784366607666;4.851500988006592;6.980718612670898;4.327157020568848;3.237236499786377;4.116225719451904;4.504686117172241;1.522611379623413;3.277728080749512;0.3638143539428711;0.3703765869140625;1.3025455474853516;2.3174023628234863;1.4875211715698242;0.0574857369065284;0.009194478392601;0.0110597275197505;0.0157272741198539;0.0013580322265625;0.0534210205078125;0.0264664624447271;0.0369810512434512;188.0950543447877;409.86907498671326;392.3929599824485;226.67395617839705;95.35104171267903;286.0557039216069;59.530749855216754;49.25404033136823;472.16796875;990.478515625;347.33961565922846;246.12092128821652;5.0;0
